,open,close,high,low,volume,total_turnover,SZZSopen,SZZSclose,SZZShigh,SZZSlow,SZZSvolume,SZZStotal_turnover,HS300open,HS300close,HS300high,HS300low,HS300volume,HS300total_turnover,SZCZopen,SZCZclose,SZCZhigh,SZCZlow,SZCZvolume,SZCZtotal_turnover
2015/12/9,7369.1077,7374.2742,7431.04,7322.8674,8329999100,1.32301E+11,3462.5827,3472.4394,3495.7017,3454.8794,19569884500,2.67855E+11,3613.4203,3635.9382,3655.1585,3611.4904,11332542200,1.5432E+11,12112.197,12179.831,12257.581,12091.764,10852716512,1.97939E+11
2015/12/10,7374.3548,7350.2098,7437.7063,7332.9804,7899042400,1.29507E+11,3469.8059,3455.4951,3503.6535,3446.273,20042751700,2.795E+11,3634.366,3623.0842,3678.3183,3615.9911,12021562500,1.68622E+11,12180.774,12181.03,12318.044,12158.653,11066786378,2.09161E+11
2015/12/11,7320.1584,7290.7017,7347.3599,7253.8424,7213228700,1.1188E+11,3441.5973,3434.5813,3455.5484,3410.9238,18290887800,2.45076E+11,3605.3723,3608.0587,3630.7435,3578.1463,11032248100,1.45249E+11,12120.595,12134.02,12228.29,12051.444,9761122558,1.75159E+11
2015/12/14,7224.8086,7441.0301,7441.763,7210.4103,7995728800,1.19229E+11,3403.5065,3520.6682,3521.7794,3399.2803,21537462000,2.79214E+11,3573.8838,3711.322,3712.5026,3570.9978,15176911900,2.03292E+11,12023.814,12400.594,12400.594,12004.486,11176339336,1.90303E+11
2015/12/15,7448.7137,7498.1813,7534.2239,7447.1075,8602149000,1.34208E+11,3518.1259,3510.3537,3529.9613,3496.854,20047134100,2.76275E+11,3707.7304,3694.3885,3717.3573,3679.2297,12648171000,1.86795E+11,12412.465,12495.249,12553.788,12412.465,11490460421,2.10091E+11
2015/12/16,7522.729,7529.4028,7574.6487,7503.0859,8535116900,1.38083E+11,3522.0908,3516.1867,3538.6893,3506.2909,19348231000,2.65289E+11,3703.9503,3685.4398,3713.0897,3677.4495,11134272300,1.60118E+11,12533.112,12511.028,12595.124,12471.094,11434240884,2.11082E+11
2015/12/17,7570.6695,7716.246,7716.4756,7570.6695,13005476500,1.99821E+11,3533.6283,3579.9989,3583.4081,3533.6283,28385647600,3.8144E+11,3712.7833,3755.8881,3768.8435,3709.8511,17792407500,2.42544E+11,12602.667,12825.48,12825.48,12602.667,16985992081,2.9209E+11
2015/12/18,7708.3354,7699.37,7746.512,7650.5564,11441690900,1.83995E+11,3574.9404,3578.964,3614.6976,3568.1605,27370790400,3.65386E+11,3754.9603,3767.9128,3810.218,3750.925,17346598000,2.32281E+11,12825.023,12830.247,12904.078,12763.431,15087351616,2.693E+11
2015/12/21,7698.4429,7788.5639,7798.0846,7692.096,11501500300,1.8073E+11,3568.5807,3642.4717,3651.0561,3565.7512,29984928000,3.98317E+11,3762.0965,3865.9646,3877.8202,3759.989,21743527500,2.89905E+11,12824.433,13028.31,13047.125,12816.715,16207975735,2.72524E+11
2015/12/22,7810.9957,7856.6081,7856.9481,7752.697,11159250800,1.75827E+11,3645.9896,3651.7672,3652.6348,3616.8697,26117876300,3.60846E+11,3872.0975,3876.7325,3880.4675,3841.5929,18030366100,2.43797E+11,13064.686,13139.125,13139.125,12980.377,15376876888,2.50883E+11
2015/12/23,7859.1316,7773.2825,7881.2945,7756.3284,11816630900,1.86904E+11,3653.2817,3636.0892,3684.5674,3633.0253,29820180100,4.19903E+11,3877.8722,3866.3814,3926.6857,3862.9646,20701714700,2.94711E+11,13142.526,13007.868,13187.052,12974.628,16251769163,2.7714E+11
2015/12/24,7760.3777,7753.0367,7778.9364,7635.7842,9150934100,1.41331E+11,3631.3129,3612.4851,3640.2207,3572.2773,22778522500,3.15421E+11,3858.1348,3829.4022,3867.6786,3787.0836,14718139700,2.03684E+11,12977.248,12932.372,13003.784,12770.359,11823065969,2.02058E+11
2015/12/25,7759.8365,7792.1244,7805.053,7738.8672,8125352000,1.28807E+11,3614.0541,3627.9135,3635.2557,3601.7382,19845111100,2.7466E+11,3832.0849,3838.201,3848.0247,3813.204,11962401300,1.63315E+11,12960.255,12980.566,13012.743,12898.472,10433295762,1.83574E+11
2015/12/28,7815.3823,7603.3609,7837.6298,7603.3609,10981351500,1.70494E+11,3635.7691,3533.7788,3641.5875,3533.7788,26998327800,3.69043E+11,3847.5323,3727.6316,3853.3891,3727.6316,15398844000,2.10026E+11,13025.657,12686.34,13064.5,12686.34,13564341210,2.40408E+11
2015/12/29,7591.7137,7674.3881,7675.3079,7545.352,7729253000,1.20874E+11,3528.3953,3563.7356,3564.1706,3515.52,18255192300,2.50939E+11,3723.0498,3761.8745,3762.0518,3710.4803,10188555500,1.40405E+11,12676.614,12806.156,12806.156,12598.105,10122319131,1.82408E+11
2015/12/30,7693.0217,7741.0472,7747.3509,7664.2806,8553323200,1.39407E+11,3566.7308,3572.8762,3573.6838,3538.1123,18788960900,2.67788E+11,3762.9141,3765.1752,3765.657,3726.278,10562995500,1.55744E+11,12826.477,12889.834,12899.944,12768.168,10914942789,2.04971E+11
2015/12/31,7745.6377,7617.689,7763.2964,7617.3853,7978152300,1.32287E+11,3570.4671,3539.1819,3580.6023,3538.3527,17696365900,2.54031E+11,3760.9039,3731.0047,3772.6166,3727.3247,10187355600,1.45044E+11,12893.12,12664.89,12921.711,12664.533,10239044824,1.90739E+11
2016/1/4,7615.5139,6983.4044,7624.1008,6983.2854,7801499900,1.15089E+11,3536.5885,3296.2582,3538.6894,3295.7409,18441842300,2.40929E+11,3725.8561,3469.0662,3726.2446,3468.9485,11537067400,1.45968E+11,12650.719,11626.038,12659.408,11625.409,10584326648,1.74102E+11
2016/1/5,6663.7264,6889.7414,7020.5409,6627.6416,11342822500,1.56717E+11,3196.651,3287.7105,3328.1385,3189.6048,26688208300,3.28417E+11,3382.1769,3478.7797,3518.217,3377.2799,16211698400,1.96017E+11,11116.9,11468.06,11687.48,11063.642,15180381823,2.36169E+11
2016/1/6,6916.5318,7065.6068,7066.0848,6878.6539,10093042700,1.36351E+11,3291.1947,3361.8404,3362.9739,3288.933,23888667000,2.85243E+11,3482.4064,3539.8082,3543.7394,3468.4666,14596614400,1.60947E+11,11520.772,11724.88,11730.48,11413.984,13403484238,1.97561E+11
2016/1/7,6937.4161,6462.2428,6937.4161,6454.9732,2842674200,34781544777,3309.657,3125.0015,3309.657,3115.8853,7056912300,79981988654,3481.1499,3294.3839,3481.1499,3284.7374,4410264100,47130795628,11504.9,10760.273,11504.9,10745.47,3790575524,51603599994
2016/1/8,6618.0809,6570.4316,6689.1413,6222.5929,11112960500,1.38934E+11,3194.6254,3186.412,3235.451,3056.8776,28644082200,3.24167E+11,3371.871,3361.5632,3418.8508,3237.9307,18595945100,2.03499E+11,11008.894,10888.908,11121.777,10376.29,14927702744,2.11521E+11
2016/1/11,6435.8944,6128.6558,6529.8788,6128.2225,11560073600,1.3312E+11,3131.8533,3016.7038,3166.2153,3016.6967,27164369100,2.8638E+11,3303.1246,3192.4499,3342.4807,3192.4499,17463838700,1.84464E+11,10656.87,10212.459,10809.568,10212.459,14181469928,1.89917E+11
2016/1/12,6126.6696,6136.6632,6205.5914,5994.6361,9190522000,1.05727E+11,3026.1594,3022.8611,3047.6635,2978.4631,20765962200,2.24135E+11,3214.8234,3215.7099,3242.2532,3174.5497,12822579600,1.42049E+11,10243.569,10293.704,10414.936,10065.09,11375736889,1.61044E+11
2016/1/13,6168.9869,5924.044,6226.5409,5924.044,8612340200,98456702875,3041.1072,2949.5968,3059.0149,2949.2904,19428210600,2.08376E+11,3240.4838,3155.8787,3257.2953,3155.8787,12066649400,1.30886E+11,10347.084,9978.821,10435.239,9978.821,10842139372,1.48395E+11
2016/1/14,5734.6075,6124.8202,6137.507,5726.8834,9225144600,1.04255E+11,2874.0489,3007.6489,3012.2926,2867.5532,21290564400,2.18014E+11,3076.6445,3221.5714,3226.6576,3072.0389,13453767100,1.44772E+11,9678.216,10344.942,10357.952,9668.896,11864886668,1.64299E+11
2016/1/15,6078.6153,5893.6815,6135.2708,5852.2411,8863053900,1.02277E+11,2988.0483,2900.9698,3001.7081,2883.8679,19872169700,2.06604E+11,3200.888,3118.7301,3216.7977,3101.0522,12460177900,1.31883E+11,10268.947,9997.925,10363.822,9940.889,11436611137,1.59621E+11
2016/1/18,5768.7577,5978.9076,6051.1817,5765.1458,7246978900,86980313690,2847.5389,2913.8367,2945.4496,2844.7042,16469969400,1.7362E+11,3068.2348,3130.7289,3165.6164,3066.727,10112838600,1.09458E+11,9807.248,10155.962,10273.586,9807.248,9738939293,1.42861E+11
2016/1/19,5965.3551,6197.0947,6203.3998,5956.2253,8798101500,1.06186E+11,2914.4078,3007.7393,3012.0684,2906.4038,20527970300,2.22675E+11,3132.7047,3223.1251,3227.908,3119.2163,12765389300,1.42908E+11,10137.38,10501.786,10519.667,10105.546,11757726575,1.73805E+11
2016/1/20,6161.2319,6138.5031,6244.9612,6095.7216,9194751800,1.13395E+11,2993.0138,2976.6938,3016.2827,2951.9219,21650547400,2.34563E+11,3204.2183,3174.3781,3225.9496,3154.4259,13065050400,1.43313E+11,10434.355,10366.849,10554.035,10297.817,11307063836,1.67629E+11
2016/1/21,6031.1695,5886.8835,6191.3173,5886.8835,8188276500,1.00555E+11,2934.3912,2880.4816,2998.7904,2880.0848,19167566800,2.03635E+11,3136.3841,3081.3454,3202.5381,3081.3454,11118973300,1.21856E+11,10207.421,9975.974,10475.512,9975.974,10193567851,1.52668E+11
2016/1/22,5954.3643,5980.6111,6013.9706,5799.7117,6983070900,84429369084,2911.1123,2916.5624,2931.3587,2851.7325,15981073400,1.70062E+11,3114.895,3113.4626,3132.1708,3053.9581,8995108700,96885673842,10095.425,10111.567,10171.919,9837.744,8581630342,1.25644E+11
2016/1/25,6034.0844,6041.3261,6093.2693,5976.3363,6530851400,78677683156,2934.0781,2938.5149,2955.7826,2911.8286,15303905700,1.64023E+11,3129.0279,3128.886,3149.3322,3105.1004,8154006100,85777891364,10194.752,10192.531,10291.495,10103.65,7851714313,1.1365E+11
2016/1/26,5966.7049,5589.3069,5982.4993,5573.8266,8544391700,98104095983,2907.7177,2749.7854,2911.9907,2743.8393,21083605400,2.12608E+11,3099.5957,2940.5085,3106.5302,2934.6469,12693392100,1.27251E+11,10079.222,9483.547,10104.468,9463.307,10868260110,1.44963E+11
2016/1/27,5604.1667,5514.1886,5628.1856,5240.6457,8792411800,95354931801,2756.082,2735.5578,2768.7719,2638.3016,21572204600,2.07427E+11,2953.1826,2930.3519,2963.5438,2839.2899,13222936600,1.26998E+11,9525.611,9422.43,9556.834,8986.518,11379370222,1.45291E+11
2016/1/28,5441.7378,5271.2325,5511.3206,5257.0812,6733807600,73152739267,2711.1582,2655.6609,2740.5358,2647.4931,17112028000,1.67357E+11,2909.3341,2853.7562,2941.8866,2841.8442,9922275600,95663874927,9309.871,9082.588,9430.556,9045.495,8611429171,1.09354E+11
2016/1/29,5262.4596,5469.1254,5515.4864,5248.215,7235909100,78303710591,2652.8544,2737.5996,2755.3665,2649.7905,18667310600,1.80007E+11,2855.5983,2946.0902,2965.3093,2854.3712,11330425900,1.09462E+11,9077.106,9418.204,9491.058,9056.043,9144873473,1.17931E+11
2016/2/1,5458.6048,5399.4771,5493.9818,5319.7007,6471611400,70863332935,2730.9844,2688.8536,2735.2551,2655.6234,15638374400,1.52831E+11,2939.0401,2901.0477,2944.5172,2869.5614,8679534200,82931453498,9389.624,9322.006,9457.433,9196.152,7581400435,1.00698E+11
2016/2/2,5407.7068,5586.6266,5594.3607,5407.6681,6657196200,75674180029,2687.9817,2749.5703,2755.1591,2687.9817,15807821100,1.58937E+11,2901.5284,2961.3337,2972.4258,2901.5119,8860196300,88740230428,9332.694,9610.93,9646.952,9332.694,8341474159,1.14497E+11
2016/2/3,5520.6415,5610.1734,5634.9198,5482.2247,6328072600,70624920617,2719.5737,2739.2469,2746.072,2696.8835,14839721700,1.46627E+11,2931.2883,2948.6386,2954.71,2909.8982,7738900000,74817092259,9509.501,9638.874,9679.543,9453.158,7861031284,1.07148E+11
2016/2/4,5631.3198,5721.4853,5744.0236,5631.3198,7108398200,83226216373,2751.4317,2781.0227,2793.2981,2751.3135,17038201800,1.75347E+11,2960.3335,2984.7598,2999.2061,2960.2065,9177972400,91550346872,9667.907,9793.069,9844.02,9667.907,8888329464,1.23988E+11
2016/2/5,5734.4807,5664.1971,5747.9794,5662.4365,5607554500,65321968979,2783.0761,2763.492,2790.061,2762.1597,14118628400,1.45554E+11,2982.0563,2963.7894,2988.3597,2962.8471,7685080800,77443222334,9802.249,9673.478,9830.075,9670.022,7172992037,99086551914
2016/2/15,5485.723,5668.0398,5700.5221,5482.7957,5363125300,63351303196,2684.9614,2746.1958,2760.359,2682.09,12926393200,1.29321E+11,2888.4277,2946.7066,2961.4926,2886.0183,7291943400,71285049141,9385.524,9668.845,9725.181,9385.524,6880588720,94584986298
2016/2/16,5694.7487,5902.5341,5918.5932,5694.7487,8287714300,98534904807,2758.579,2836.5705,2840.6224,2758.579,19596161400,1.98969E+11,2962.1871,3037.0353,3042.0886,2962.1871,11257964300,1.123E+11,9727.764,10045.367,10071.021,9727.764,10393003440,1.4579E+11
2016/2/17,5889.5021,5971.4123,5979.4073,5854.2197,9058252000,1.07857E+11,2829.7636,2867.3379,2868.701,2824.3556,21690992500,2.25964E+11,3034.0902,3063.3199,3065.7845,3027.0458,12829160700,1.22279E+11,10043.689,10161.769,10178.55,9982.167,12036444284,1.5996E+11
2016/2/18,6009.7485,5957.1305,6034.8519,5945.204,9371479800,1.1011E+11,2881.7769,2862.8927,2893.2148,2857.6989,21920387300,2.30775E+11,3079.5272,3053.6985,3093.5129,3049.8407,12440146400,1.22619E+11,10231.263,10116.396,10273.633,10099.102,11835971909,1.62225E+11
2016/2/19,5939.6973,5979.5164,6009.724,5919.6832,7038049900,86849115989,2854.904,2860.0208,2872.7236,2840.4876,16339141300,1.78425E+11,3047.9417,3051.585,3065.9677,3032.6336,8733801200,90849341804,10091.675,10162.315,10225.992,10066.043,9412436963,1.39112E+11
2016/2/22,6055.6751,6103.7225,6111.6899,6029.4589,9432052000,1.10802E+11,2888.5984,2927.175,2933.9638,2880.3474,23217604200,2.38683E+11,3083.9325,3118.8675,3128.2069,3071.3289,14094696800,1.41684E+11,10290.05,10370.985,10371.144,10239.581,12302485018,1.74979E+11
2016/2/23,6102.5122,6070.4998,6118.6447,5982.211,8787487600,1.06557E+11,2925.7082,2903.3313,2928.048,2872.2816,19974066300,2.11549E+11,3117.2027,3089.3632,3119.2209,3061.4294,11256739100,1.17476E+11,10374.357,10299.674,10397.523,10171.675,11393096430,1.67415E+11
2016/2/24,6041.7529,6111.0427,6116.2549,5975.1403,8981957900,1.11114E+11,2889.8846,2928.896,2929.8712,2872.2741,21341038400,2.27852E+11,3077.6062,3109.5454,3109.5454,3055.2511,11178265000,1.12919E+11,10256.392,10307.626,10355.323,10100.504,10798458560,1.56995E+11
2016/2/25,6097.4199,5626.0522,6097.5442,5604.1035,11066865300,1.29597E+11,2922.2372,2741.2454,2922.2372,2729.8506,27028441600,2.71767E+11,3104.4097,2918.7501,3104.4357,2905.4565,15782975200,1.53493E+11,10290.956,9551.076,10290.956,9510.099,13723384857,1.86743E+11
2016/2/26,5668.329,5648.9376,5701.0506,5517.6299,7985789500,91756326917,2760.0575,2767.2097,2784.7525,2715.8743,19111047200,1.90069E+11,2942.0954,2948.0306,2964.3851,2902.948,10694972900,1.02532E+11,9625.367,9573.704,9676.24,9392.669,10160069340,1.3408E+11
2016/2/29,5618.5094,5350.4337,5618.5094,5286.3446,8670315300,93375908218,2754.8137,2687.9788,2755.8898,2638.9631,20741070900,1.9464E+11,2939.5802,2877.4666,2939.8745,2821.2149,12934102000,1.18441E+11,9528.724,9097.362,9528.724,9000.888,11115359292,1.33665E+11
2016/3/1,5361.7919,5473.6349,5504.7514,5294.5438,8080357100,87222593763,2688.3799,2733.17,2747.5621,2668.7574,18720744300,1.82186E+11,2881.3353,2930.6937,2950.4361,2863.3228,11604591800,1.10491E+11,9116.557,9322,9384.311,9011.509,10931032663,1.33746E+11
2016/3/2,5464.7331,5753.1482,5763.7994,5462.7415,11067195200,1.17963E+11,2733.767,2849.6811,2852.7001,2732.5388,27096178300,2.59319E+11,2933.9209,3051.3327,3054.7237,2933.1162,17597234700,1.64025E+11,9308.49,9766.366,9781.914,9308.49,14723119205,1.76027E+11
2016/3/3,5757.3608,5776.977,5872.9242,5745.6227,12852736000,1.36299E+11,2847.3305,2859.7582,2878.445,2840.8741,28747821000,2.79972E+11,3050.3886,3058.4219,3078.4437,3040.2463,17310574400,1.65509E+11,9770.739,9762.014,9946.935,9748.997,15891609738,1.93156E+11
2016/3/4,5755.1192,5621.5614,5805.4085,5542.9828,10882994800,1.17455E+11,2848.5384,2874.1468,2880.3719,2808.8493,31249516900,2.94982E+11,3047.5371,3093.8895,3101.6556,3032.4235,21917253400,2.0552E+11,9721.225,9536.707,9797.56,9447.108,14247905242,1.74246E+11
2016/3/7,5686.6863,5752.5482,5788.4718,5681.8474,8717058100,94467279705,2886.6403,2897.3395,2911.8386,2871.3462,21746683600,2.08559E+11,3108.9994,3104.8397,3130.9032,3083.5843,13246203700,1.2779E+11,9642.25,9703.83,9805.369,9614.691,10452801571,1.30581E+11
2016/3/8,5751.3875,5764.3253,5764.3253,5538.1512,9814965600,1.06369E+11,2895.6664,2901.387,2902.6212,2802.5628,23348266100,2.20514E+11,3100.1492,3107.6727,3109.2499,3001.8285,13623574200,1.28758E+11,9690.569,9732.727,9732.727,9348.76,11825908444,1.48951E+11
2016/3/9,5627.1384,5617.0376,5709.5166,5583.0666,7261532300,80804882924,2839.4112,2862.556,2863.0147,2811.7175,18335538300,1.77073E+11,3045.9238,3071.907,3072.9156,3020.1335,11146624500,1.06299E+11,9525.255,9523.144,9672.487,9466.487,9051707712,1.17295E+11
2016/3/10,5617.4152,5521.948,5657.2629,5517.0161,5955941100,67298081387,2847.567,2804.7255,2863.1763,2803.4764,13897946100,1.41812E+11,3056.2104,3013.1457,3074.1602,3012.6908,7607219700,78180468559,9526.187,9390.347,9600.231,9382.158,7366544560,98635772502
2016/3/11,5460.5423,5508.9818,5545.3432,5433.3223,4980002200,55449986936,2781.6004,2810.3074,2815.6074,2772.5512,12724755400,1.2845E+11,2990.2135,3018.2844,3026.4368,2982.1722,7333356400,74367296548,9286.525,9363.405,9430.953,9254.236,6240010370,80483212492
2016/3/14,5568.464,5690.5904,5748.3333,5568.464,7999741800,95153496604,2830.0836,2859.499,2889.8164,2823.0282,19481603000,2.02793E+11,3039.5689,3065.6904,3106.8002,3033.9997,11710865500,1.23539E+11,9466.419,9665.13,9763.365,9466.419,10489941675,1.44387E+11
2016/3/15,5672.7536,5639.8012,5701.5681,5608.9982,6626890000,82607046675,2853.9776,2864.3684,2865.787,2819.7949,16338666700,1.7022E+11,3061.3427,3074.7796,3077.0846,3028.5781,9831194100,1.01303E+11,9636.632,9574.187,9677.482,9536.27,8425789623,1.20236E+11
2016/3/16,5662.4386,5562.8037,5689.281,5531.3341,5748733200,69542980639,2858.7085,2870.43,2881.5293,2854.1919,18649253500,1.90194E+11,3068.8664,3090.0328,3100.3518,3064.5209,12473644800,1.26129E+11,9629.817,9469.028,9661.929,9418.549,7481213513,1.05093E+11
2016/3/17,5589.2203,5745.975,5759.5403,5579.725,8457575800,1.06178E+11,2875.4108,2904.8319,2921.0002,2857.1913,20029021300,2.13844E+11,3096.8076,3124.2039,3147.8413,3077.5717,12166177700,1.36604E+11,9515.626,9791.85,9820.99,9511.714,11567939844,1.7278E+11
2016/3/18,5774.3034,5949.2627,5967.4592,5768.9081,12516034100,1.57756E+11,2915.5177,2955.1498,2971.5508,2908.7416,31333273500,3.28241E+11,3136.2234,3171.963,3197.6683,3130.1021,19730256400,2.10018E+11,9841.04,10126.589,10170.688,9833.109,16597880078,2.42361E+11
2016/3/21,6016.6943,6099.4805,6100.032,6001.3219,13182551400,1.66761E+11,2978.4554,3018.8017,3028.3215,2973.7575,35240043800,3.80823E+11,3203.2929,3249.4372,3267.7751,3198.3608,23326946400,2.56837E+11,10255.903,10394.142,10394.142,10234.648,17991783772,2.6375E+11
2016/3/22,6045.8393,6075.4922,6130.2647,6013.0489,10772165400,1.39916E+11,3001.63,2999.3628,3019.1008,2988.4256,27037732200,3.11025E+11,3231.6146,3225.7903,3249.6772,3218.7276,16102089700,1.94212E+11,10308.911,10344.082,10435.132,10254.688,13933984075,2.14804E+11
2016/3/23,6054.2224,6118.9664,6119.3058,6031.2721,8966132400,1.18559E+11,2991.1685,3009.9604,3012.5596,2980.8554,21697746200,2.56328E+11,3217.7288,3236.0924,3242.2466,3202.9759,12567928600,1.55567E+11,10317.934,10442.382,10442.382,10277.247,12078402717,1.92219E+11
2016/3/24,6062.7577,6018.4242,6127.5122,6008.5416,10143974300,1.34876E+11,2986.801,2960.9704,2998.1537,2960.5366,23700640300,2.74795E+11,3211.496,3181.8507,3221.9061,3181.8128,13313112200,1.62436E+11,10346.556,10283.679,10473.216,10263.562,13245422022,2.175E+11
2016/3/25,6006.6685,6077.4312,6081.0923,5996.5377,7823131200,1.03215E+11,2956.1997,2979.4343,2981.4077,2952.1057,17507434400,2.00818E+11,3176.8101,3197.8169,3204.4423,3174.3179,9739533000,1.15196E+11,10256.41,10339.684,10371.523,10223.16,10315416915,1.6243E+11
2016/3/28,6114.7665,6037.7782,6167.2381,6017.4883,9378233000,1.24278E+11,2988.0104,2957.82,3008.1675,2948.5259,20202124100,2.32324E+11,3206.9532,3169.7283,3229.6237,3161.8782,10344193300,1.23844E+11,10399.165,10276.84,10494.203,10248.266,11723758634,1.82919E+11
2016/3/29,6029.9433,5921.8672,6041.3823,5875.0699,7900397500,99950096210,2956.7052,2919.8318,2962.2029,2905.2513,18296534500,2.01626E+11,3171.3138,3135.4098,3178.0748,3122.7605,9729474700,1.13844E+11,10259.713,10094.712,10278.998,10024.059,10071625156,1.54557E+11
2016/3/30,5981.4209,6137.5034,6137.7915,5981.4209,8806129200,1.16511E+11,2941.2177,3000.6449,3001.1055,2941.2177,21037145100,2.34411E+11,3161.2886,3216.2753,3216.6755,3161.2886,11780251200,1.40722E+11,10187.64,10445.691,10445.691,10187.64,11206533731,1.8405E+11
2016/3/31,6164.281,6155.8138,6211.1386,6133.5955,9491572200,1.30216E+11,3009.3672,3003.9152,3023.4086,2992.9155,22041344500,2.5222E+11,3229.1995,3218.0879,3241.9268,3208.6649,12155207400,1.47268E+11,10494.523,10455.369,10552.578,10426.448,12123518531,2.04011E+11
2016/4/1,6129.7241,6124.5278,6157.7401,6022.9698,8521953300,1.09236E+11,2997.0883,3009.5298,3009.6729,2956.247,20654586600,2.17521E+11,3213.674,3221.8948,3222.6124,3165.8555,11812213900,1.2705E+11,10410.679,10379.647,10442.299,10224.372,10268415835,1.61558E+11
2016/4/5,6136.6854,6286.5826,6293.4695,6117.1766,10554304900,1.3736E+11,3000.9382,3053.0654,3057.3297,2993.1476,25673034400,2.76655E+11,3211.3046,3264.4858,3271.9301,3205.2065,14604777200,1.59297E+11,10393.65,10640.268,10656.152,10373.539,13028092218,2.02282E+11
2016/4/6,6262.6013,6323.4342,6324.2045,6243.1129,10467457900,1.3941E+11,3039.7449,3050.592,3059.7937,3029.0049,23226205100,2.54915E+11,3250.5215,3257.5276,3267.64,3236.1961,12019630500,1.37206E+11,10604.231,10683.857,10696.034,10570.143,12424461981,1.98492E+11
2016/4/7,6344.3677,6228.9737,6355.3277,6228.9737,10992715000,1.45352E+11,3058.3388,3008.42,3062.3579,3007.0603,22091950600,2.43962E+11,3266.2883,3209.2902,3270.8202,3208.6443,11240946700,1.28273E+11,10719.268,10504.882,10743.23,10504.882,12798364221,2.02559E+11
2016/4/8,6176.8641,6168.7419,6199.1468,6087.104,8867017300,1.17274E+11,2988.2,2984.9582,2996.1706,2960.46,18790463300,2.07337E+11,3189.8456,3185.7258,3197.7736,3163.305,10100562500,1.13921E+11,10425.014,10413.54,10457.009,10288.796,10586494231,1.65145E+11
2016/4/11,6226.381,6304.3004,6334.536,6226.381,10219997800,1.36135E+11,3006.909,3033.957,3048.9766,3006.909,22001832400,2.52328E+11,3213.507,3230.0957,3251.5717,3213.507,12521270900,1.42759E+11,10513.868,10609.595,10667.036,10513.868,12084067240,1.85513E+11
2016/4/12,6299.472,6252.7729,6316.248,6182.8182,8706176700,1.18671E+11,3031.3013,3023.6464,3036.8249,3001.3151,18271866800,2.0708E+11,3227.3673,3218.4497,3232.2642,3198.9027,9286943700,99086557951,10600.795,10533.405,10624.591,10430.311,10155725533,1.60262E+11
2016/4/13,6292.5692,6344.2255,6421.7271,6292.5692,13298998400,1.68482E+11,3041.3584,3066.6381,3097.1648,3041.3584,31000324600,3.31421E+11,3237.8575,3261.3831,3296.5228,3237.8575,19561386600,2.0016E+11,10599.215,10684.921,10810.408,10599.215,16664272592,2.36081E+11
2016/4/14,6375.4939,6401.8545,6402.509,6324.4635,9908817600,1.26152E+11,3080.09,3082.3615,3086.6975,3056.9886,20823783000,2.35056E+11,3277.0982,3275.8321,3286.0716,3252.0499,11315732700,1.17989E+11,10741.647,10771.614,10771.959,10651.92,12297189974,1.73139E+11
2016/4/15,6403.2525,6384.3496,6414.7939,6345.5538,8279805500,1.08425E+11,3085.0263,3078.1166,3089.9509,3066.8721,18961305100,2.24141E+11,3279.8566,3272.2053,3282.9846,3261.7299,9980752900,1.07964E+11,10774.488,10733.635,10784.597,10680.743,10270450837,1.48979E+11
2016/4/18,6343.7013,6281.2024,6343.7013,6241.9826,8040047200,1.06856E+11,3058.4629,3033.6604,3058.4629,3022.9701,18330451200,2.08613E+11,3252.6706,3228.4531,3252.6706,3221.6623,9709006900,1.03956E+11,10665.44,10568.93,10665.44,10508.979,9748426757,1.48774E+11
2016/4/19,6314.5816,6308.229,6334.904,6262.6116,6943866700,94250908350,3047.1326,3042.8232,3054.5032,3024.8951,15653320000,1.80948E+11,3243.9712,3238.3029,3250.7253,3221.5773,8087144000,90976236261,10618.835,10602.464,10649.246,10531.542,8583123904,1.35943E+11
2016/4/20,6331.8699,6022.2126,6344.7813,5923.4332,11732538700,1.51257E+11,3050.3805,2972.5837,3055.689,2905.0485,28314421900,3.11155E+11,3244.1419,3181.0264,3248.4218,3107.3693,16220785800,1.72325E+11,10632.07,10164.744,10647.094,10011.567,14763141804,2.15294E+11
2016/4/21,6000.3047,5970.682,6085.9349,5960.504,8480859200,1.06422E+11,2954.3703,2952.8911,2990.6729,2943.464,18940684900,2.06477E+11,3160.7958,3160.6033,3198.557,3150.9395,10475265100,1.10324E+11,10120.114,10058.801,10242.362,10049.349,10634448911,1.50421E+11
2016/4/22,5930.531,6011.3201,6011.4595,5915.3057,6232381100,80109649141,2933.0349,2959.24,2960.2089,2926.7759,13721166800,1.488E+11,3142.5611,3174.9012,3175.3799,3137.9927,7707849200,82442921903,9995.124,10151.764,10151.764,9976.045,8287133120,1.23308E+11
2016/4/25,5997.2134,5978.0772,5997.2189,5897.7351,5703433300,73555799591,2949.9727,2946.6704,2954.0921,2917.0202,12585624300,1.40639E+11,3164.7384,3162.0331,3172.2694,3137.113,6751935100,74734848036,10122.126,10106.787,10137.745,9986.393,7316630316,1.08797E+11
2016/4/26,5971.8051,6046.7734,6047.0641,5958.4005,5605530500,73373212045,2944.7156,2964.6997,2965.4291,2933.9707,11771160400,1.34292E+11,3159.7706,3179.1605,3181.0954,3150.4041,5902073400,68871554173,10095.959,10209.901,10209.901,10076.744,6966016244,1.05532E+11
